
157,"# Entities
- B-LOC

# Text
Scores : England 326 and 242 ; Pakistan 521-8 declared and 48-1 .","{'B-LOC': ['England', 'Pakistan']}",CONLL2003
158,"# Entities
- B-ORG
- I-ORG

# Text
NEW YORK 59 69 .461 21 1/2","{'B-ORG': ['NEW'], 'I-ORG': ['YORK']}",CONLL2003
159,"# Entities
- B-ORG

# Text
Sunderland 3 1 2 0 4 1 5",{'B-ORG': ['Sunderland']},CONLL2003
160,"# Entities
- B-PER
- I-PER

# Text
Bill Berkrot","{'B-PER': ['Bill'], 'I-PER': ['Berkrot']}",CONLL2003
161,"# Entities
- B-MISC
- I-MISC

# Text
Results from the Canadian Open","{'B-MISC': ['Canadian'], 'I-MISC': ['Open']}",CONLL2003
162,"# Entities


# Text
Investigators are probing several other cases .",{},CONLL2003
163,"# Entities
- B-MISC

# Text
Result of a French first division",{'B-MISC': ['French']},CONLL2003
164,"# Entities
- B-LOC
- B-PER
- I-PER
- B-MISC

# Text
Kabul is controlled by President Burhanuddin Rabbani 's government , which Taleban is fighting to overthrow .","{'B-LOC': ['Kabul'], 'B-PER': ['Burhanuddin'], 'I-PER': ['Rabbani'], 'B-MISC': ['Taleban']}",CONLL2003
165,"# Entities
- B-ORG
- B-LOC

# Text
MILWAUKEE AT CLEVELAND","{'B-ORG': ['MILWAUKEE'], 'B-LOC': ['CLEVELAND']}",CONLL2003
166,"# Entities
- B-LOC

# Text
ATLANTA 1996-08-25",{'B-LOC': ['ATLANTA']},CONLL2003
167,"# Entities
- B-MISC
- B-ORG

# Text
The flamboyant American star was bumped up two spots from his ATP ranking of eight to a seeding of six .","{'B-MISC': ['American'], 'B-ORG': ['ATP']}",CONLL2003
168,"# Entities


# Text
The rules will also require that customer limit orders be displayed with prices better than those available in quotes publicly available at the time .",{},CONLL2003
169,"# Entities
- B-LOC

# Text
LONDON 1996-08-28",{'B-LOC': ['LONDON']},CONLL2003
170,"# Entities
- B-MISC
- I-MISC
- B-LOC
- I-LOC
- B-ORG

# Text
The American League Western leaders have won eight of 15 games at Jacobs Field , joining the Yankees as the only teams with a winning record at the A.L. Central leaders ' home .","{'B-MISC': ['American', 'A.L.'], 'I-MISC': ['League', 'Western', 'Central'], 'B-LOC': ['Jacobs'], 'I-LOC': ['Field'], 'B-ORG': ['Yankees']}",CONLL2003
171,"# Entities
- B-MISC

# Text
German farm ministry tells consumers to avoid British mutton .","{'B-MISC': ['German', 'British']}",CONLL2003
172,"# Entities
- B-ORG
- B-LOC

# Text
PITTSBURGH AT HOUSTON","{'B-ORG': ['PITTSBURGH'], 'B-LOC': ['HOUSTON']}",CONLL2003
173,"# Entities
- B-ORG

# Text
BABEL",{'B-ORG': ['BABEL']},CONLL2003
174,"# Entities
- B-ORG

# Text
Faulding target of patent lawsuit .",{'B-ORG': ['Faulding']},CONLL2003
175,"# Entities


# Text
Halftime 1-0 .",{},CONLL2003
176,"# Entities
- B-ORG
- I-ORG

# Text
SAN FRANCISCO 55 73 .430 15","{'B-ORG': ['SAN'], 'I-ORG': ['FRANCISCO']}",CONLL2003
177,"# Entities
- B-ORG

# Text
Cruzeiro 2 Vitoria 1","{'B-ORG': ['Cruzeiro', 'Vitoria']}",CONLL2003
178,"# Entities
- B-LOC

# Text
"" But I 'll be 38 by Sydney and that 's not too old .",{'B-LOC': ['Sydney']},CONLL2003
179,"# Entities
- B-ORG
- I-ORG
- B-LOC

# Text
Saskatchewan Pork International Marketing Group has an export monopoly but some Saskatchewan farmers earlier this month called for an open market in hogs .","{'B-ORG': ['Saskatchewan'], 'I-ORG': ['Pork', 'International', 'Marketing', 'Group'], 'B-LOC': ['Saskatchewan']}",CONLL2003
180,"# Entities


# Text
The August contract expired at 0.85 cent down at 90.85 cents .",{},CONLL2003
181,"# Entities
- B-ORG

# Text
Mosenergo closed at at $ 0.958 after $ 0.966 , Rostelekom fell to $ 2.56 from $ 2.58 and LUKoil was $ 9.82 after $ 9.85 .","{'B-ORG': ['Mosenergo', 'Rostelekom', 'LUKoil']}",CONLL2003
182,"# Entities
- B-ORG
- I-ORG

# Text
Standard Liege 4 3 0 1 7 3 9","{'B-ORG': ['Standard'], 'I-ORG': ['Liege']}",CONLL2003
183,"# Entities
- B-LOC

# Text
The hijackers , who have said they want to seek asylum in Britain , are believed to be armed with grenades and possibly other explosives , according to police .",{'B-LOC': ['Britain']},CONLL2003
184,"# Entities
- B-ORG
- I-ORG

# Text
The Chicago Board Options Exchange ( CBOE ) said on Tuesday it was doing a routine investigation into trading in options on MFS Communications Co Inc shares .","{'B-ORG': ['Chicago', 'CBOE', 'MFS'], 'I-ORG': ['Board', 'Options', 'Exchange', 'Communications', 'Co', 'Inc']}",CONLL2003
185,"# Entities


# Text
3-6 6-3 6-0 .",{},CONLL2003
186,"# Entities
- B-LOC

# Text
BELGRADE 1996-08-24",{'B-LOC': ['BELGRADE']},CONLL2003
187,"# Entities
- B-MISC

# Text
Many party members are practitioners of TM , which involves meditating to a repeated word or phrase , called a mantra .",{'B-MISC': ['TM']},CONLL2003
188,"# Entities
- B-MISC

# Text
Result of the 1,000","{'B-MISC': ['1,000']}",CONLL2003
189,"# Entities
- B-MISC

# Text
Russian serial killer strikes again .",{'B-MISC': ['Russian']},CONLL2003
190,"# Entities


# Text
"" Disperse , abstain from forming groups and help maintain order , "" army officers , who has enforced a loose curfew since the riots , told the crowd through loudspeakers .",{},CONLL2003
191,"# Entities
- B-ORG
- I-ORG

# Text
-- Chicago Newsdesk 312-408-8787","{'B-ORG': ['Chicago'], 'I-ORG': ['Newsdesk']}",CONLL2003
192,"# Entities
- B-MISC
- B-LOC

# Text
The Eco-Challenge has been staged twice before -- in Utah and Maine last year -- and is modelled on similar races overseas .","{'B-MISC': ['Eco-Challenge'], 'B-LOC': ['Utah', 'Maine']}",CONLL2003
193,"# Entities
- B-PER
- I-PER

# Text
N. Knight c Moin Khan b Wasim Akram 26","{'B-PER': ['N.', 'Moin', 'Wasim'], 'I-PER': ['Knight', 'Khan', 'Akram']}",CONLL2003
194,"# Entities
- B-MISC
- B-ORG
- I-ORG

# Text
NOTE - Full name of the state-owned German railway company is Deutsche Bahn AG .","{'B-MISC': ['German'], 'B-ORG': ['Deutsche'], 'I-ORG': ['Bahn', 'AG']}",CONLL2003
195,"# Entities
- B-ORG
- I-ORG

# Text
Lech Poznan 7 5 0 2 12 9 15","{'B-ORG': ['Lech'], 'I-ORG': ['Poznan']}",CONLL2003
196,"# Entities
- B-ORG
- I-ORG
- B-PER

# Text
NAC Breda 1 ( Abdellaoui 20th penalty ) NEC Nijmegen 1 ( Graef 36th ) .","{'B-ORG': ['NAC', 'NEC'], 'I-ORG': ['Breda', 'Nijmegen'], 'B-PER': ['Abdellaoui', 'Graef']}",CONLL2003
197,"# Entities
- B-PER
- I-PER
- B-LOC

# Text
8. Ann Mercken ( Belgium ) 53.55","{'B-PER': ['Ann'], 'I-PER': ['Mercken'], 'B-LOC': ['Belgium']}",CONLL2003
198,"# Entities
- B-ORG

# Text
Hamburg 4 2 0 2 7 7 6",{'B-ORG': ['Hamburg']},CONLL2003
199,"# Entities
- B-PER
- I-PER
- B-LOC

# Text
1. Mariacarla Bresciani ( Italy ) 3.85 metres","{'B-PER': ['Mariacarla'], 'I-PER': ['Bresciani'], 'B-LOC': ['Italy']}",CONLL2003
200,"# Entities
- B-ORG
- I-ORG

# Text
The following floating-rate issue was announced by lead manager Lehman Brothers International .","{'B-ORG': ['Lehman'], 'I-ORG': ['Brothers', 'International']}",CONLL2003
201,"# Entities
- B-PER
- I-PER

# Text
'' January 21 '' – Nanny and the Professor","{'B-PER': ['Nanny'], 'I-PER': ['and', 'the', 'Professor']}",WIKIANN
202,"# Entities
- B-LOC

# Text
Markovićevo ( Torontálújfalu )",{'B-LOC': ['Markovićevo']},WIKIANN
203,"# Entities
- B-ORG
- I-ORG

# Text
Media of China","{'B-ORG': ['Media'], 'I-ORG': ['of', 'China']}",WIKIANN
204,"# Entities
- B-PER
- I-PER

# Text
Dennis Carroll ( , 1981-1991 )","{'B-PER': ['Dennis'], 'I-PER': ['Carroll']}",WIKIANN
205,"# Entities
- B-ORG
- I-ORG

# Text
533 : Personal Communications Services","{'B-ORG': ['533', 'Personal'], 'I-ORG': ['Communications', 'Services']}",WIKIANN
206,"# Entities
- B-LOC
- I-LOC

# Text
Several successful West End roles followed .","{'B-LOC': ['West'], 'I-LOC': ['End']}",WIKIANN
207,"# Entities
- B-PER
- I-PER

# Text
Pope Celestine V","{'B-PER': ['Pope'], 'I-PER': ['Celestine', 'V']}",WIKIANN
208,"# Entities
- B-LOC

# Text
Bohórquez]] was executed and displayed in Lima .",{'B-LOC': ['Lima']},WIKIANN
209,"# Entities
- B-ORG
- I-ORG
- B-LOC

# Text
AirAsia Flying Spikers ( PSL , 2014 )","{'B-ORG': ['AirAsia', 'PSL'], 'I-ORG': ['Flying', 'Spikers'], 'B-LOC': ['2014']}",WIKIANN
210,"# Entities
- B-LOC
- I-LOC

# Text
Long Harbour-Mount Arlington Heights","{'B-LOC': ['Long'], 'I-LOC': ['Harbour-Mount', 'Arlington', 'Heights']}",WIKIANN
211,"# Entities
- B-ORG
- I-ORG
- B-LOC
- I-LOC

# Text
Davidson College ( Davidson , North Carolina )","{'B-ORG': ['Davidson'], 'I-ORG': ['College'], 'B-LOC': ['Davidson'], 'I-LOC': [',', 'North', 'Carolina']}",WIKIANN
212,"# Entities
- B-LOC
- I-LOC

# Text
During August 2012 , only parts of South America and Northern Australia experienced temperatures that were cooler than usual .","{'B-LOC': ['South', 'Northern'], 'I-LOC': ['America', 'Australia']}",WIKIANN
213,"# Entities
- B-LOC

# Text
''Akko '' ( עַכּוֹ ) : Acre",{'B-LOC': ['Acre']},WIKIANN
214,"# Entities
- B-PER
- I-PER

# Text
Claudette Colbert , Robert Ryan","{'B-PER': ['Claudette', 'Robert'], 'I-PER': ['Colbert', 'Ryan']}",WIKIANN
215,"# Entities
- B-LOC
- I-LOC

# Text
It is operated by the Richmond Shire Council .","{'B-LOC': ['Richmond'], 'I-LOC': ['Shire', 'Council']}",WIKIANN
216,"# Entities
- B-ORG
- I-ORG

# Text
IEEE Intelligent Transportation Systems Society","{'B-ORG': ['IEEE'], 'I-ORG': ['Intelligent', 'Transportation', 'Systems', 'Society']}",WIKIANN
217,"# Entities
- B-PER
- I-PER
- B-ORG
- I-ORG

# Text
1998 : PJ Harvey – Is This Desire '' ( Producer )","{'B-PER': ['PJ'], 'I-PER': ['Harvey'], 'B-ORG': ['Is'], 'I-ORG': ['This', 'Desire']}",WIKIANN
218,"# Entities
- B-LOC
- I-LOC

# Text
Ili Kazakh Autonomous Prefecture","{'B-LOC': ['Ili'], 'I-LOC': ['Kazakh', 'Autonomous', 'Prefecture']}",WIKIANN
219,"# Entities
- B-LOC
- I-LOC

# Text
It also borders the Czech Republic .","{'B-LOC': ['Czech'], 'I-LOC': ['Republic']}",WIKIANN
220,"# Entities
- B-LOC
- I-LOC

# Text
Buff Island ( Antarctica )","{'B-LOC': ['Buff'], 'I-LOC': ['Island', '(', 'Antarctica', ')']}",WIKIANN
221,"# Entities
- B-PER
- I-PER

# Text
Antonio Bazzini ( 1818–1897 )","{'B-PER': ['Antonio'], 'I-PER': ['Bazzini']}",WIKIANN
222,"# Entities
- B-PER
- I-PER

# Text
Richard Rodgers / Oscar Hammerstein II","{'B-PER': ['Richard', 'Oscar'], 'I-PER': ['Rodgers', 'Hammerstein', 'II']}",WIKIANN
223,"# Entities
- B-LOC
- I-LOC

# Text
; Solano County – ''7.3 % ''","{'B-LOC': ['Solano'], 'I-LOC': ['County']}",WIKIANN
224,"# Entities
- B-PER
- I-PER

# Text
Tennie Rogers – 12 ( 0.00 % )","{'B-PER': ['Tennie'], 'I-PER': ['Rogers']}",WIKIANN
225,"# Entities
- B-ORG
- I-ORG

# Text
Historical Monuments at Makli , Thatta","{'B-ORG': ['Historical'], 'I-ORG': ['Monuments', 'at', 'Makli', ',', 'Thatta']}",WIKIANN
226,"# Entities
- B-ORG
- I-ORG

# Text
Continente ( Supermarket )","{'B-ORG': ['Continente'], 'I-ORG': ['(', 'Supermarket', ')']}",WIKIANN
227,"# Entities
- B-LOC
- I-LOC

# Text
Borja , Zaragoza","{'B-LOC': ['Borja'], 'I-LOC': [',', 'Zaragoza']}",WIKIANN
228,"# Entities
- B-ORG
- I-ORG

# Text
Dods ( Group ) PLC","{'B-ORG': ['Dods'], 'I-ORG': ['(', 'Group', ')', 'PLC']}",WIKIANN
229,"# Entities
- B-ORG
- I-ORG

# Text
2007 : CineMAA Award for Best Music Director – ''Happy Days ''","{'B-ORG': ['CineMAA'], 'I-ORG': ['Award', 'for', 'Best', 'Music', 'Director']}",WIKIANN
230,"# Entities
- B-LOC
- I-LOC

# Text
Beringen , Belgium","{'B-LOC': ['Beringen'], 'I-LOC': [',', 'Belgium']}",WIKIANN
231,"# Entities
- B-ORG
- I-ORG
- B-LOC
- I-LOC

# Text
Westward Islet , in the Pitcairn Islands","{'B-ORG': ['Westward'], 'I-ORG': ['Islet'], 'B-LOC': ['Pitcairn'], 'I-LOC': ['Islands']}",WIKIANN
232,"# Entities
- B-ORG
- I-ORG

# Text
1024 1024 Bank of Greece","{'B-ORG': ['Bank'], 'I-ORG': ['of', 'Greece']}",WIKIANN
233,"# Entities
- B-ORG
- I-ORG

# Text
It is on the Campaign for Real Ale 's National Inventory of Historic Pub Interiors .","{'B-ORG': ['Campaign', 'National'], 'I-ORG': ['for', 'Real', 'Ale', 'Inventory', 'of', 'Historic', 'Pub', 'Interiors']}",WIKIANN
234,"# Entities
- B-LOC
- I-LOC

# Text
Mount Olive , Virginia","{'B-LOC': ['Mount'], 'I-LOC': ['Olive', ',', 'Virginia']}",WIKIANN
235,"# Entities
- B-PER
- I-PER

# Text
1982-1989 : Ramón Búa Otero","{'B-PER': ['Ramón'], 'I-PER': ['Búa', 'Otero']}",WIKIANN
236,"# Entities
- B-PER
- I-PER

# Text
Sir Joseph ( later Lord ) Lister , Consulting-Surgeon , 1891–1912","{'B-PER': ['Sir'], 'I-PER': ['Joseph', '(', 'later', 'Lord', ')', 'Lister']}",WIKIANN
237,"# Entities
- B-PER
- I-PER

# Text
John III Sobieski","{'B-PER': ['John'], 'I-PER': ['III', 'Sobieski']}",WIKIANN
238,"# Entities
- B-ORG
- I-ORG
- B-LOC

# Text
Easter Road , Edinburgh , Scotland","{'B-ORG': ['Easter'], 'I-ORG': ['Road'], 'B-LOC': ['Edinburgh', 'Scotland']}",WIKIANN
239,"# Entities
- B-LOC
- I-LOC
- B-ORG
- I-ORG

# Text
Los Angeles To Washington D.C .","{'B-LOC': ['Los'], 'I-LOC': ['Angeles'], 'B-ORG': ['Washington'], 'I-ORG': ['D.C', '.']}",WIKIANN
240,"# Entities
- B-PER
- I-PER

# Text
*Oberstleutnant Paul-Werner Hozzel , 25 December 1944 – 16 April 1945","{'B-PER': ['Paul-Werner'], 'I-PER': ['Hozzel']}",WIKIANN
241,"# Entities
- B-LOC
- I-LOC

# Text
Electorate of Württemberg","{'B-LOC': ['Electorate'], 'I-LOC': ['of', 'Württemberg']}",WIKIANN
242,"# Entities
- B-ORG
- I-ORG

# Text
Persons Unknown '' ( 2010 )","{'B-ORG': ['Persons'], 'I-ORG': ['Unknown']}",WIKIANN
243,"# Entities
- B-PER
- I-PER

# Text
' '' With Dave Douglas '' '","{'B-PER': ['Dave'], 'I-PER': ['Douglas']}",WIKIANN
244,"# Entities
- B-ORG
- I-ORG

# Text
München Süd station","{'B-ORG': ['München'], 'I-ORG': ['Süd', 'station']}",WIKIANN
245,"# Entities
- B-ORG
- I-ORG

# Text
Live at the Fillmore 1968","{'B-ORG': ['Live'], 'I-ORG': ['at', 'the', 'Fillmore', '1968']}",WIKIANN
246,"# Entities
- B-ORG
- I-ORG

# Text
' '' Persiaran APEC '' '","{'B-ORG': ['Persiaran'], 'I-ORG': ['APEC']}",WIKIANN
247,"# Entities
- B-PER
- I-PER
- B-ORG
- I-ORG

# Text
Erik Engstrom , CEO of Reed Elsevier","{'B-PER': ['Erik'], 'I-PER': ['Engstrom'], 'B-ORG': ['Reed'], 'I-ORG': ['Elsevier']}",WIKIANN
248,"# Entities
- B-PER
- I-PER

# Text
Chancellor of the Duchy of Lancaster : Lord Woolton :","{'B-PER': ['Chancellor', 'Lord'], 'I-PER': ['of', 'the', 'Duchy', 'of', 'Lancaster', 'Woolton']}",WIKIANN
249,"# Entities
- B-LOC
- I-LOC

# Text
Te Henga ( Bethells Beach )","{'B-LOC': ['Te'], 'I-LOC': ['Henga', '(', 'Bethells', 'Beach', ')']}",WIKIANN
250,"# Entities
- B-ORG
- I-ORG

# Text
' '' 2nd Battalion 14th Marines '' '","{'B-ORG': ['2nd'], 'I-ORG': ['Battalion', '14th', 'Marines']}",WIKIANN
251,"# Entities
- B-LOC
- I-LOC

# Text
Columbia , South Carolina","{'B-LOC': ['Columbia'], 'I-LOC': [',', 'South', 'Carolina']}",WIKIANN
252,"# Entities
- B-LOC

# Text
It is found in Peru .",{'B-LOC': ['Peru']},WIKIANN
253,"# Entities
- B-LOC
- I-LOC

# Text
Typhlomangelia adenica '' Sysoev , 1996","{'B-LOC': ['Typhlomangelia'], 'I-LOC': ['adenica']}",WIKIANN
254,"# Entities
- B-LOC
- I-LOC

# Text
*8404.1 - Rivula pusilla ''","{'B-LOC': ['Rivula'], 'I-LOC': ['pusilla']}",WIKIANN
255,"# Entities
- B-ORG
- I-ORG

# Text
Workin ' with The Miles Davis Quintet '' ( 1956 )","{'B-ORG': ['Workin'], 'I-ORG': [""'"", 'with', 'The', 'Miles', 'Davis', 'Quintet']}",WIKIANN
256,"# Entities
- B-PER
- I-PER

# Text
' '' Vlade Divac '' '","{'B-PER': ['Vlade'], 'I-PER': ['Divac']}",WIKIANN
257,"# Entities
- B-ORG
- I-ORG

# Text
List of tornadoes striking downtown areas","{'B-ORG': ['List'], 'I-ORG': ['of', 'tornadoes', 'striking', 'downtown', 'areas']}",WIKIANN
258,"# Entities
- B-LOC
- I-LOC
- B-PER
- I-PER

# Text
'' Tsardom of Russia '' ' – Feodor III ( 1676–1682 )","{'B-LOC': ['Tsardom'], 'I-LOC': ['of', 'Russia'], 'B-PER': ['Feodor'], 'I-PER': ['III']}",WIKIANN
259,"# Entities
- B-ORG
- I-ORG

# Text
Hertha BSC Berlin ( 5 )","{'B-ORG': ['Hertha'], 'I-ORG': ['BSC', 'Berlin']}",WIKIANN
260,"# Entities
- B-LOC
- I-LOC

# Text
'' Charaxes ameliae ''","{'B-LOC': ['Charaxes'], 'I-LOC': ['ameliae']}",WIKIANN
261,"# Entities
- B-ORG

# Text
He was a founding member of the band Yello .",{'B-ORG': ['Yello']},WIKIANN
262,"# Entities
- B-LOC
- I-LOC

# Text
Eichberg , Switzerland","{'B-LOC': ['Eichberg'], 'I-LOC': [',', 'Switzerland']}",WIKIANN
263,"# Entities
- B-ORG
- I-ORG

# Text
The album 's lead single , `` This is the Time ( Ballast ) '' was released on March 11 , 2014 .","{'B-ORG': ['This'], 'I-ORG': ['is', 'the', 'Time', '(', 'Ballast', ')']}",WIKIANN
264,"# Entities
- B-ORG

# Text
CircuitSAT has been proven to be NP-complete .",{'B-ORG': ['NP-complete']},WIKIANN
265,"# Entities
- B-PER
- I-PER

# Text
However , if it is assumed that this grouping was published between 1598 and 1600 , a publication by Francis Meres comes into play .","{'B-PER': ['Francis'], 'I-PER': ['Meres']}",WIKIANN
266,"# Entities
- B-PER
- I-PER

# Text
Berthold II , Duke of Swabia","{'B-PER': ['Berthold'], 'I-PER': ['II', ',', 'Duke', 'of', 'Swabia']}",WIKIANN
267,"# Entities
- B-ORG
- I-ORG
- B-PER
- I-PER

# Text
Yo amo a Juan Querendón '' ( starring Mayrín Villanueva and Eduardo Santamarina ) ( October 12 , 2015 – present )","{'B-ORG': ['Yo'], 'I-ORG': ['amo', 'a', 'Juan', 'Querendón'], 'B-PER': ['Mayrín', 'Eduardo'], 'I-PER': ['Villanueva', 'Santamarina']}",WIKIANN
268,"# Entities
- B-ORG
- I-ORG
- B-PER
- I-PER

# Text
** '' Kingdom of Gwent '' ' – Edwyn ap Gwriad ( 1015–1045 )","{'B-ORG': ['Kingdom'], 'I-ORG': ['of', 'Gwent'], 'B-PER': ['Edwyn'], 'I-PER': ['ap', 'Gwriad']}",WIKIANN
269,"# Entities
- B-ORG
- I-ORG
- B-LOC

# Text
The second edition of World Outgames started in Copenhagen on 25 July and ended on 2 August 2009 .","{'B-ORG': ['second'], 'I-ORG': ['edition', 'of', 'World', 'Outgames'], 'B-LOC': ['Copenhagen']}",WIKIANN
270,"# Entities
- B-ORG
- I-ORG

# Text
École des hautes études en santé publique ( EHESP )","{'B-ORG': ['École'], 'I-ORG': ['des', 'hautes', 'études', 'en', 'santé', 'publique']}",WIKIANN
271,"# Entities
- B-ORG
- I-ORG

# Text
Islamic State of Iraq","{'B-ORG': ['Islamic'], 'I-ORG': ['State', 'of', 'Iraq']}",WIKIANN
272,"# Entities
- B-PER
- I-PER

# Text
Medium format ( film )","{'B-PER': ['Medium'], 'I-PER': ['format', '(', 'film', ')']}",WIKIANN
273,"# Entities
- B-LOC
- I-LOC

# Text
Leventochori , Elis","{'B-LOC': ['Leventochori'], 'I-LOC': [',', 'Elis']}",WIKIANN
274,"# Entities
- B-LOC
- I-LOC

# Text
Communes of the Seine-Maritime department","{'B-LOC': ['Communes'], 'I-LOC': ['of', 'the', 'Seine-Maritime', 'department']}",WIKIANN
275,"# Entities
- B-LOC
- I-LOC

# Text
Port Elizabeth , South Africa","{'B-LOC': ['Port', 'South'], 'I-LOC': ['Elizabeth', 'Africa']}",WIKIANN
276,"# Entities
- B-LOC
- I-LOC

# Text
Anahim Lake - 96.1 MHz","{'B-LOC': ['Anahim'], 'I-LOC': ['Lake']}",WIKIANN
277,"# Entities
- B-LOC

# Text
The portfolio consisted of five stores , located in Redwood , Belfast , Opawa , Ferrymead and Hornby .","{'B-LOC': ['Redwood', 'Belfast', 'Opawa', 'Ferrymead', 'Hornby']}",WIKIANN
278,"# Entities
- B-LOC
- I-LOC

# Text
It looks on to Mormond Hill .","{'B-LOC': ['Mormond'], 'I-LOC': ['Hill']}",WIKIANN
279,"# Entities
- B-ORG
- I-ORG
- B-LOC
- I-LOC

# Text
Myrtle Beach , United States","{'B-ORG': ['Myrtle'], 'I-ORG': ['Beach'], 'B-LOC': ['United'], 'I-LOC': ['States']}",WIKIANN
280,"# Entities
- B-ORG
- I-ORG

# Text
N67 road ( Ireland )","{'B-ORG': ['N67'], 'I-ORG': ['road', '(', 'Ireland', ')']}",WIKIANN
281,"# Entities
- B-LOC
- I-LOC

# Text
April 17 - Matawan , New Jersey","{'B-LOC': ['Matawan'], 'I-LOC': [',', 'New', 'Jersey']}",WIKIANN
282,"# Entities
- B-ORG
- I-ORG
- B-LOC

# Text
He was educated at St. Ronan 's School , Hawkhurst , Winchester College and Magdalen College , Oxford , graduating in 1952 .","{'B-ORG': ['St.', 'Winchester', 'Magdalen'], 'I-ORG': ['Ronan', ""'s"", 'School', 'College', 'College', ',', 'Oxford'], 'B-LOC': ['Hawkhurst']}",WIKIANN
283,"# Entities
- B-PER
- I-PER

# Text
Jeff Fassero ( 1–3 )","{'B-PER': ['Jeff'], 'I-PER': ['Fassero']}",WIKIANN
284,"# Entities
- B-LOC
- I-LOC

# Text
Communes of the Eure department","{'B-LOC': ['Communes'], 'I-LOC': ['of', 'the', 'Eure', 'department']}",WIKIANN
285,"# Entities
- B-LOC
- I-LOC

# Text
Comparison of the AK-47 and M16","{'B-LOC': ['Comparison'], 'I-LOC': ['of', 'the', 'AK-47', 'and', 'M16']}",WIKIANN
286,"# Entities
- B-PER
- I-PER

# Text
Bob Boozer ( 28 )","{'B-PER': ['Bob'], 'I-PER': ['Boozer']}",WIKIANN
287,"# Entities
- B-LOC
- I-LOC

# Text
'' Udea accolalis '' ( Zeller , 1867 )","{'B-LOC': ['Udea'], 'I-LOC': ['accolalis']}",WIKIANN
288,"# Entities
- B-ORG
- I-ORG

# Text
List of lakes in Norway","{'B-ORG': ['List'], 'I-ORG': ['of', 'lakes', 'in', 'Norway']}",WIKIANN
289,"# Entities
- B-LOC
- I-LOC

# Text
Electoral district of Macquarie","{'B-LOC': ['Electoral'], 'I-LOC': ['district', 'of', 'Macquarie']}",WIKIANN
290,"# Entities
- B-PER
- I-PER

# Text
Harriet Tubman , commemorated on March 10","{'B-PER': ['Harriet'], 'I-PER': ['Tubman']}",WIKIANN
291,"# Entities
- B-PER
- I-PER

# Text
Wale ( rapper )","{'B-PER': ['Wale'], 'I-PER': ['(', 'rapper', ')']}",WIKIANN
292,"# Entities
- B-PER
- I-PER

# Text
Christinna Pedersen / Kamilla Rytter Juhl","{'B-PER': ['Christinna', 'Kamilla'], 'I-PER': ['Pedersen', 'Rytter', 'Juhl']}",WIKIANN
293,"# Entities
- B-ORG
- I-ORG

# Text
' '' Earl of Devonshire '' '","{'B-ORG': ['Earl'], 'I-ORG': ['of', 'Devonshire']}",WIKIANN
294,"# Entities
- B-LOC

# Text
Kamianets-Podilskyi in Ukraine '' ( since 1993 ) ''","{'B-LOC': ['Kamianets-Podilskyi', 'Ukraine']}",WIKIANN
295,"# Entities
- B-LOC
- I-LOC

# Text
' '' North Dakota '' '","{'B-LOC': ['North'], 'I-LOC': ['Dakota']}",WIKIANN
296,"# Entities
- B-ORG
- I-ORG
- B-LOC
- I-LOC

# Text
On May 17 , 2010 , TDBFG announced the purchase of The South Financial Group , based in Greenville , South Carolina , for $ 192 million .","{'B-ORG': ['The'], 'I-ORG': ['South', 'Financial', 'Group'], 'B-LOC': ['Greenville'], 'I-LOC': [',', 'South', 'Carolina']}",WIKIANN
297,"# Entities
- B-ORG
- I-ORG
- B-LOC
- I-LOC

# Text
Purdue University , United States of America","{'B-ORG': ['Purdue'], 'I-ORG': ['University'], 'B-LOC': ['United'], 'I-LOC': ['States', 'of', 'America']}",WIKIANN
298,"# Entities
- B-PER
- I-PER

# Text
Chris Edmondson , Bishop of Bolton","{'B-PER': ['Chris', 'Bishop'], 'I-PER': ['Edmondson', 'of', 'Bolton']}",WIKIANN
299,"# Entities
- B-PER
- I-PER
- B-ORG
- I-ORG

# Text
Deborah Norville – now weekday host of Inside Edition","{'B-PER': ['Deborah'], 'I-PER': ['Norville'], 'B-ORG': ['Inside'], 'I-ORG': ['Edition']}",WIKIANN
300,"# Entities
- B-PER
- I-PER

# Text
Volney F. Warner","{'B-PER': ['Volney'], 'I-PER': ['F.', 'Warner']}",WIKIANN
301,"# Entities
- B-LOC
- I-LOC

# Text
• Donja Nevlja ( 31 )","{'B-LOC': ['Donja'], 'I-LOC': ['Nevlja']}",WIKIANN
302,"# Entities
- B-ORG

# Text
' '' Eskişehirspor '' '",{'B-ORG': ['Eskişehirspor']},WIKIANN
303,"# Entities
- B-ORG
- I-ORG

# Text
Embassy of the United States , Oslo","{'B-ORG': ['Embassy'], 'I-ORG': ['of', 'the', 'United', 'States', ',', 'Oslo']}",WIKIANN
304,"# Entities
- B-PER
- I-PER

# Text
' '' With Jimmy Heath '' '","{'B-PER': ['Jimmy'], 'I-PER': ['Heath']}",WIKIANN
305,"# Entities
- B-PER
- I-PER

# Text
Han Yin ( Han dynasty )","{'B-PER': ['Han', 'Han'], 'I-PER': ['Yin', '(', 'dynasty', ')']}",WIKIANN
306,"# Entities
- B-LOC
- I-LOC

# Text
Ninglang Yi Autonomous County , Lijiang","{'B-LOC': ['Ninglang', 'Lijiang'], 'I-LOC': ['Yi', 'Autonomous', 'County']}",WIKIANN
